Player,Date,Country,Manager1,Min,Gls,PK,CrdY,CrdR,OG
Marcelinho,2016-10-07,Bulgaria, Didier Deschamps,61.0,0.0,0.0,0.0,0.0,0.0
   Dimitar Rangelov,2016-10-07,Bulgaria, Didier Deschamps,29.0,0.0,0.0,0.0,0.0,0.0
Mihail Aleksandrov,2016-10-07,Bulgaria, Didier Deschamps,75.0,1.0,1.0,0.0,0.0,0.0
   Todor Nedelev,2016-10-07,Bulgaria, Didier Deschamps,15.0,0.0,0.0,0.0,0.0,0.0
Georgi Kostadinov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Svetoslav Dyakov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Georgi Milanov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Zhivko Milanov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Dimitar Pirgov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Aleksandrov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Strahil Popov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Vladislav Stoyanov,2016-10-07,Bulgaria, Didier Deschamps,90.0,0.0,0.0,0.0,0.0,0.0
Spas Delev,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Andrey Galabinov,2017-10-07,Bulgaria, Petar Hubchev,47.0,0.0,0.0,0.0,0.0,0.0
   Bozhidar Kraev,2017-10-07,Bulgaria, Petar Hubchev,43.0,0.0,0.0,1.0,0.0,0.0
Stanislav Manolev,2017-10-07,Bulgaria, Petar Hubchev,86.0,0.0,0.0,0.0,0.0,0.0
   Ivaylo Dimitrov,2017-10-07,Bulgaria, Petar Hubchev,4.0,0.0,0.0,0.0,0.0,0.0
Georgi Kostadinov,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,1.0,0.0,0.0
Simeon Slavchev,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,1.0,0.0,0.0
Todor Nedelev,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Petar Zanev,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,1.0,0.0,0.0
Vasil Bozhikov,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Nikolay Bodurov,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Strahil Popov,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Plamen Iliev,2017-10-07,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Nikolay Bodurov,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,0.0,0.0,0.0,0.0,0.0
Svetoslav Dyakov,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,0.0,0.0,1.0,0.0,0.0
Vladimir Gadzhev,2012-09-07,Bulgaria, Lyuboslav Penev,79.0,0.0,0.0,1.0,0.0,0.0
   Georgi Sarmov,2012-09-07,Bulgaria, Lyuboslav Penev,11.0,0.0,0.0,0.0,0.0,0.0
Emil Gargorov,2012-09-07,Bulgaria, Lyuboslav Penev,61.0,0.0,0.0,0.0,0.0,0.0
   Iliyan Mitsanski,2012-09-07,Bulgaria, Lyuboslav Penev,29.0,0.0,0.0,0.0,0.0,0.0
Ivan Ivanov,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,0.0,0.0,0.0,0.0,0.0
Stanislav Manolev,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,1.0,0.0,0.0,0.0,0.0
Nikolay Mihaylov,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,0.0,0.0,0.0,0.0,0.0
Georgi Milanov,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,1.0,0.0,0.0,0.0,0.0
Veselin Minev,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,0.0,0.0,0.0,0.0,0.0
Yordan Minev,2012-09-07,Bulgaria, Lyuboslav Penev,90.0,0.0,0.0,0.0,0.0,0.0
Ivelin Popov,2012-09-07,Bulgaria, Lyuboslav Penev,81.0,0.0,0.0,1.0,0.0,0.0
   Aleksandar Tonev,2012-09-07,Bulgaria, Lyuboslav Penev,9.0,0.0,0.0,0.0,0.0,0.0
Nikolay Bodurov,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Svetoslav Dyakov,2013-09-06,Bulgaria, Cesare Prandelli,74.0,0.0,0.0,0.0,0.0,0.0
   Spas Delev,2013-09-06,Bulgaria, Cesare Prandelli,16.0,0.0,0.0,0.0,0.0,0.0
Vladimir Gadzhev,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Ivan Ivanov,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Stanislav Manolev,2013-09-06,Bulgaria, Cesare Prandelli,54.0,0.0,0.0,0.0,0.0,0.0
   Georgi Iliev,2013-09-06,Bulgaria, Cesare Prandelli,36.0,0.0,0.0,0.0,0.0,0.0
Nikolay Mihaylov,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Veselin Minev,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Yordan Minev,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Todor Nedelev,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Ivelin Popov,2013-09-06,Bulgaria, Cesare Prandelli,90.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Tonev,2013-09-06,Bulgaria, Cesare Prandelli,58.0,0.0,0.0,0.0,0.0,0.0
   Dimitar Rangelov,2013-09-06,Bulgaria, Cesare Prandelli,32.0,0.0,0.0,0.0,0.0,0.0
Ivelin Popov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Svetoslav Dyakov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Georgi Milanov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Ivaylo Chochev,2016-10-10,Bulgaria, Janne Andersson,71.0,0.0,0.0,0.0,0.0,0.0
   Marcelinho,2016-10-10,Bulgaria, Janne Andersson,19.0,0.0,0.0,0.0,0.0,0.0
Simeon Slavchev,2016-10-10,Bulgaria, Janne Andersson,88.0,0.0,0.0,0.0,0.0,0.0
   Martin Raynov,2016-10-10,Bulgaria, Janne Andersson,2.0,0.0,0.0,0.0,0.0,0.0
Georgi Kostadinov,2016-10-10,Bulgaria, Janne Andersson,52.0,0.0,0.0,0.0,0.0,0.0
   Mihail Aleksandrov,2016-10-10,Bulgaria, Janne Andersson,38.0,0.0,0.0,0.0,0.0,0.0
Anton Nedyalkov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Vasil Bozhikov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Aleksandrov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,1.0,0.0,0.0
Strahil Popov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Vladislav Stoyanov,2016-10-10,Bulgaria, Janne Andersson,90.0,0.0,0.0,0.0,0.0,0.0
Ivelin Popov,2017-08-31,Bulgaria, Petar Hubchev,82.0,0.0,0.0,0.0,0.0,0.0
   Ivaylo Dimitrov,2017-08-31,Bulgaria, Petar Hubchev,8.0,0.0,0.0,0.0,0.0,0.0
Georgi Milanov,2017-08-31,Bulgaria, Petar Hubchev,60.0,0.0,0.0,0.0,0.0,0.0
   Todor Nedelev,2017-08-31,Bulgaria, Petar Hubchev,30.0,0.0,0.0,0.0,0.0,0.0
Ivaylo Chochev,2017-08-31,Bulgaria, Petar Hubchev,90.0,1.0,0.0,1.0,0.0,0.0
Georgi Kostadinov,2017-08-31,Bulgaria, Petar Hubchev,90.0,1.0,0.0,1.0,0.0,0.0
Simeon Slavchev,2017-08-31,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Stanislav Manolev,2017-08-31,Bulgaria, Petar Hubchev,74.0,1.0,0.0,0.0,0.0,0.0
   Bozhidar Kraev,2017-08-31,Bulgaria, Petar Hubchev,16.0,0.0,0.0,0.0,0.0,0.0
Petar Zanev,2017-08-31,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Vasil Bozhikov,2017-08-31,Bulgaria, Petar Hubchev,90.0,0.0,0.0,1.0,0.0,0.0
Bozhidar Chorbadzhiyski,2017-08-31,Bulgaria, Petar Hubchev,90.0,0.0,0.0,1.0,0.0,0.0
Strahil Popov,2017-08-31,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Plamen Iliev,2017-08-31,Bulgaria, Petar Hubchev,90.0,0.0,0.0,0.0,0.0,0.0
Tosaint Ricketts,2014-10-14,Canada, Jose Pekerman,81.0,0.0,0.0,0.0,0.0,0.0
   Cyle Larin,2014-10-14,Canada, Jose Pekerman,9.0,0.0,0.0,0.0,0.0,0.0
Nikolas Ledgerwood,2014-10-14,Canada, Jose Pekerman,57.0,0.0,0.0,0.0,0.0,0.0
   Marcus Haber,2014-10-14,Canada, Jose Pekerman,33.0,0.0,0.0,0.0,0.0,0.0
Issey Nakajima-Farran,2014-10-14,Canada, Jose Pekerman,89.0,0.0,0.0,0.0,0.0,0.0
   Jordan Hamilton,2014-10-14,Canada, Jose Pekerman,1.0,0.0,0.0,0.0,0.0,0.0
Pedro Pacheco,2014-10-14,Canada, Jose Pekerman,67.0,0.0,0.0,0.0,0.0,0.0
   Jeremy Gagnon-Lapare,2014-10-14,Canada, Jose Pekerman,23.0,0.0,0.0,0.0,0.0,0.0
Julian de Guzman,2014-10-14,Canada, Jose Pekerman,90.0,0.0,0.0,1.0,0.0,0.0
Adam Straith,2014-10-14,Canada, Jose Pekerman,89.0,0.0,0.0,0.0,0.0,0.0
   Manny Aparicio,2014-10-14,Canada, Jose Pekerman,1.0,0.0,0.0,0.0,0.0,0.0
Marcel de Jong,2014-10-14,Canada, Jose Pekerman,76.0,0.0,0.0,0.0,0.0,0.0
   Karl Ouimette,2014-10-14,Canada, Jose Pekerman,14.0,0.0,0.0,0.0,0.0,0.0
Andre Hainault,2014-10-14,Canada, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
David Edgar,2014-10-14,Canada, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Doneil Henry,2014-10-14,Canada, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Milan Borjan,2014-10-14,Canada, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Milan Borjan,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,0.0,0.0,0.0
Dwayne De Rosario,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,1.0,0.0,0.0
David Edgar,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,0.0,0.0,0.0
Julian de Guzman,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,0.0,0.0,0.0
Andre Hainault,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,0.0,0.0,0.0
Atiba Hutchinson,2012-06-12,Canada, Stephen Hart,87.0,0.0,0.0,0.0,0.0,0.0
   Simeon Jackson,2012-06-12,Canada, Stephen Hart,3.0,0.0,0.0,0.0,0.0,0.0
Ante Jazic,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,0.0,0.0,0.0
Nikolas Ledgerwood,2012-06-12,Canada, Stephen Hart,70.0,0.0,0.0,0.0,0.0,0.0
   Tosaint Ricketts,2012-06-12,Canada, Stephen Hart,20.0,0.0,0.0,0.0,0.0,0.0
Kevin McKenna,2012-06-12,Canada, Stephen Hart,90.0,0.0,0.0,1.0,0.0,0.0
Olivier Occean,2012-06-12,Canada, Stephen Hart,83.0,0.0,0.0,1.0,0.0,0.0
   Iain Hume,2012-06-12,Canada, Stephen Hart,7.0,0.0,0.0,0.0,0.0,0.0
David Edgar,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,1.0,0.0,0.0
Julian de Guzman,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Andre Hainault,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Lars Hirschfeld,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Atiba Hutchinson,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Simeon Jackson,2012-10-16,Canada, Luis Suarez,63.0,0.0,0.0,0.0,0.0,0.0
   Lucas Cavallini,2012-10-16,Canada, Luis Suarez,27.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Michael Klukowski,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Nikolas Ledgerwood,2012-10-16,Canada, Luis Suarez,45.0,0.0,0.0,0.0,0.0,0.0
   Iain Hume,2012-10-16,Canada, Luis Suarez,45.0,1.0,0.0,0.0,0.0,0.0
Kevin McKenna,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Tosaint Ricketts,2012-10-16,Canada, Luis Suarez,90.0,0.0,0.0,0.0,0.0,0.0
Milan Borjan,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Julian de Guzman,2016-03-25,Canada, Juan Carlos Osorio,70.0,0.0,0.0,0.0,0.0,0.0
   Samuel Piette,2016-03-25,Canada, Juan Carlos Osorio,20.0,0.0,0.0,0.0,0.0,0.0
Doneil Henry,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Junior Hoilett,2016-03-25,Canada, Juan Carlos Osorio,82.0,0.0,0.0,0.0,0.0,0.0
   Tesho Akindele,2016-03-25,Canada, Juan Carlos Osorio,8.0,0.0,0.0,0.0,0.0,0.0
Atiba Hutchinson,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Dejan Jakovic,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Will Johnson,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Marcel de Jong,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Cyle Larin,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Tosaint Ricketts,2016-03-25,Canada, Juan Carlos Osorio,45.0,0.0,0.0,0.0,0.0,0.0
   Scott Arfield,2016-03-25,Canada, Juan Carlos Osorio,45.0,0.0,0.0,1.0,0.0,0.0
Adam Straith,2016-03-25,Canada, Juan Carlos Osorio,90.0,0.0,0.0,0.0,0.0,0.0
Milan Borjan,2016-03-29,Canada, Benito Floro,40.0,0.0,0.0,0.0,0.0,0.0
   Kyriakos Stamatopoulos,2016-03-29,Canada, Benito Floro,50.0,0.0,0.0,0.0,0.0,0.0
Julian de Guzman,2016-03-29,Canada, Benito Floro,55.0,0.0,0.0,0.0,0.0,0.0
   Samuel Piette,2016-03-29,Canada, Benito Floro,35.0,0.0,0.0,0.0,0.0,0.0
Doneil Henry,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,0.0,0.0,0.0
Junior Hoilett,2016-03-29,Canada, Benito Floro,78.0,0.0,0.0,0.0,0.0,0.0
   Tesho Akindele,2016-03-29,Canada, Benito Floro,12.0,0.0,0.0,0.0,0.0,0.0
Atiba Hutchinson,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,0.0,0.0,0.0
Dejan Jakovic,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,0.0,0.0,0.0
Manjrekar James,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,1.0,0.0,0.0
Will Johnson,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,0.0,0.0,0.0
Marcel de Jong,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,0.0,0.0,0.0
Cyle Larin,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,0.0,0.0,0.0
Nikolas Ledgerwood,2016-03-29,Canada, Benito Floro,90.0,0.0,0.0,1.0,0.0,0.0
Cesar Abaya,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Morgan Betorangal,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Gerard Diarra,2015-11-14,Chad, Modou Kouta,60.0,0.0,0.0,0.0,0.0,0.0
   Dillah Mbairamadji,2015-11-14,Chad, Modou Kouta,30.0,0.0,0.0,0.0,0.0,0.0
Leger Djimrangar,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Herman Doumnan,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,1.0,0.0,0.0
Mahamat Labbo,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Marius Mbaiam,2015-11-14,Chad, Modou Kouta,77.0,0.0,0.0,0.0,0.0,0.0
   Nassar Koulelengar,2015-11-14,Chad, Modou Kouta,13.0,0.0,0.0,0.0,0.0,0.0
Beadoum Monde,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Ezechiel N'Douassel,2015-11-14,Chad, Modou Kouta,90.0,1.0,0.0,0.0,0.0,0.0
Kevin Nicaise,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Casimir Ninga,2015-11-14,Chad, Modou Kouta,90.0,0.0,0.0,0.0,0.0,0.0
Cesar Abaya,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Morgan Betorangal,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Leger Djimrangar,2015-11-17,Chad, Hector Cuper,45.0,0.0,0.0,0.0,0.0,0.0
   Nassar Koulelengar,2015-11-17,Chad, Hector Cuper,45.0,0.0,0.0,0.0,0.0,0.0
Herman Doumnan,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Mahamat Labbo,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Marius Mbaiam,2015-11-17,Chad, Hector Cuper,45.0,0.0,0.0,0.0,0.0,0.0
   Mahamat Youssouf Abanga,2015-11-17,Chad, Hector Cuper,45.0,0.0,0.0,0.0,0.0,0.0
Dillah Mbairamadji,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Beadoum Monde,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Ezechiel N'Douassel,2015-11-17,Chad, Hector Cuper,53.0,0.0,0.0,0.0,0.0,0.0
   Karl Max Barthelemy,2015-11-17,Chad, Hector Cuper,37.0,0.0,0.0,0.0,0.0,0.0
Kevin Nicaise,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Casimir Ninga,2015-11-17,Chad, Hector Cuper,90.0,0.0,0.0,0.0,0.0,0.0
Jean Beausejour,2011-10-07,Chile,Inconnu,53.0,0.0,0.0,1.0,0.0,0.0
   Eduardo Vargas,2011-10-07,Chile,Inconnu,37.0,0.0,0.0,0.0,0.0,0.0
Claudio Bravo,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Carlos Carmona,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Matias Fernandez,2011-10-07,Chile,Inconnu,80.0,1.0,0.0,0.0,0.0,0.0
   Cristobal Jorquera,2011-10-07,Chile,Inconnu,10.0,0.0,0.0,0.0,0.0,0.0
Mauricio Isla,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Gonzalo Jara,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,1.0,0.0,0.0
Mauricio Pinilla,2011-10-07,Chile,Inconnu,53.0,0.0,0.0,0.0,0.0,0.0
   Marcos Gonzalez,2011-10-07,Chile,Inconnu,37.0,0.0,0.0,0.0,0.0,0.0
Waldo Ponce,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Humberto Suazo,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Jorge Valdivia,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Arturo Vidal,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Jean Beausejour,2011-10-07,Chile,Inconnu,53.0,0.0,0.0,1.0,0.0,0.0
   Eduardo Vargas,2011-10-07,Chile,Inconnu,37.0,0.0,0.0,0.0,0.0,0.0
Claudio Bravo,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Carlos Carmona,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Matias Fernandez,2011-10-07,Chile,Inconnu,80.0,1.0,0.0,0.0,0.0,0.0
   Cristobal Jorquera,2011-10-07,Chile,Inconnu,10.0,0.0,0.0,0.0,0.0,0.0
Mauricio Isla,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Gonzalo Jara,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,1.0,0.0,0.0
Mauricio Pinilla,2011-10-07,Chile,Inconnu,53.0,0.0,0.0,0.0,0.0,0.0
   Marcos Gonzalez,2011-10-07,Chile,Inconnu,37.0,0.0,0.0,0.0,0.0,0.0
Waldo Ponce,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Humberto Suazo,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Jorge Valdivia,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Arturo Vidal,2011-10-07,Chile,Inconnu,90.0,0.0,0.0,0.0,0.0,0.0
Jean Beausejour,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,1.0,0.0,0.0
Marcelo Diaz,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,1.0,0.0,0.0
Matias Fernandez,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Marcos Gonzalez,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Mark Gonzalez,2012-10-16,Chile, Claudio Borghi,74.0,0.0,0.0,0.0,0.0,0.0
   Felipe Gutierrez,2012-10-16,Chile, Claudio Borghi,16.0,1.0,0.0,0.0,0.0,0.0
Mauricio Isla,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Gonzalo Jara,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Gary Medel,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Miguel Pinto,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Sebastian Pinto,2012-10-16,Chile, Claudio Borghi,55.0,0.0,0.0,0.0,0.0,0.0
   Eduardo Vargas,2012-10-16,Chile, Claudio Borghi,35.0,0.0,0.0,1.0,0.0,0.0
Alexis Sanchez,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Jean Beausejour,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,1.0,0.0,0.0
Marcelo Diaz,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,1.0,0.0,0.0
Matias Fernandez,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Marcos Gonzalez,2012-10-16,Chile, Claudio Borghi,90.0,0.0,0.0,0.0,0.0,0.0
Mark Gonzalez,2012-10-16,Chile, Claudio Borghi,74.0,0.0,0.0,0.0,0.0,0.0
