,NomDesClubs,lienClubDetails,logoLinks
2301,FC Bayern München U19,https://fbref.com/fr/equipes/a4a1c462/historique/Stats-et-historique-de-FC-Bayern-Munchen-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a4a1c462.png"""
2302,FC Bayern Munich,https://fbref.com/fr/equipes/054efa67/historique/Stats-et-historique-de-Bayern-Munich,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/054efa67.png"""
2303,FC Bayern Munich II,https://fbref.com/fr/equipes/9133b975/historique/Stats-et-historique-de-Bayern-Munich-II,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9133b975.png"""
2304,FC Bayern Munich Women,https://fbref.com/fr/equipes/51ec22be/historique/Stats-et-historique-de-Bayern-Munich-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/51ec22be.png"""
2305,FC Carl Zeiss Jena,https://fbref.com/fr/equipes/b49d1b16/historique/Stats-et-historique-de-Carl-Zeiss-Jena,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b49d1b16.png"""
2306,FC Carl Zeiss Jena U17,https://fbref.com/fr/equipes/a55b20b2/historique/Stats-et-historique-de-FC-Carl-Zeiss-Jena-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a55b20b2.png"""
2307,FC Carl Zeiss Jena U19,https://fbref.com/fr/equipes/3c042330/historique/Stats-et-historique-de-FC-Carl-Zeiss-Jena-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/3c042330.png"""
2308,FC Carl-Zeiss Jena,https://fbref.com/fr/equipes/d1f3e535/historique/Stats-et-historique-de-Carl-Zeiss-Jena,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d1f3e535.png"""
2309,FC Eintracht Norderstedt 03,https://fbref.com/fr/equipes/b404f71e/historique/Stats-et-historique-de-Eintracht-Norderstedt,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b404f71e.png"""
2310,FC Energie Cottbus,https://fbref.com/fr/equipes/7675ab36/historique/Stats-et-historique-de-Energie-Cottbus,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7675ab36.png"""
2311,FC Energie Cottbus U17,https://fbref.com/fr/equipes/aa20a5e5/historique/Stats-et-historique-de-FC-Energie-Cottbus-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/aa20a5e5.png"""
2312,FC Energie Cottbus U19,https://fbref.com/fr/equipes/263c3bad/historique/Stats-et-historique-de-FC-Energie-Cottbus-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/263c3bad.png"""
2313,FC Erzgebirge Aue,https://fbref.com/fr/equipes/6724656e/historique/Stats-et-historique-de-Erzgebirge-Aue,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6724656e.png"""
2314,FC Erzgebirge Aue U17,https://fbref.com/fr/equipes/3dc19065/historique/Stats-et-historique-de-FC-Erzgebirge-Aue-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/3dc19065.png"""
2315,FC Forstern,https://fbref.com/fr/equipes/d9647eb7/historique/Stats-et-historique-de-FC-Forstern,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d9647eb7.png"""
2316,FC Hansa Rostock,https://fbref.com/fr/equipes/bc31a6e4/historique/Stats-et-historique-de-Hansa-Rostock,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/bc31a6e4.png"""
2317,FC Hansa Rostock U17,https://fbref.com/fr/equipes/77bbd37d/historique/Stats-et-historique-de-FC-Hansa-Rostock-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/77bbd37d.png"""
2318,FC Hansa Rostock U19,https://fbref.com/fr/equipes/9e2f1945/historique/Stats-et-historique-de-FC-Hansa-Rostock-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9e2f1945.png"""
2319,FC Hennef 05 U17,https://fbref.com/fr/equipes/2472c01b/historique/Stats-et-historique-de-FC-Hennef-05-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2472c01b.png"""
2320,FC Hertha 03 Zehlendorf,https://fbref.com/fr/equipes/5f47bf39/historique/Stats-et-historique-de-FC-Hertha-03-Zehlendorf,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/5f47bf39.png"""
2321,FC Hertha 03 Zehlendorf U17,https://fbref.com/fr/equipes/abb11ef1/historique/Stats-et-historique-de-Hertha-03-Zehlendorf-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/abb11ef1.png"""
2322,FC Ingolstadt 04,https://fbref.com/fr/equipes/12eb2039/historique/Stats-et-historique-de-Ingolstadt-04,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/12eb2039.png"""
2323,FC Ingolstadt 04,https://fbref.com/fr/equipes/5c9a9164/historique/Stats-et-historique-de-FC-Ingolstadt-04,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/5c9a9164.png"""
2324,FC Ingolstadt U17,https://fbref.com/fr/equipes/391bc1a3/historique/Stats-et-historique-de-FC-Ingolstadt-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/391bc1a3.png"""
2325,FC Ingolstadt U19,https://fbref.com/fr/equipes/32f8bc7d/historique/Stats-et-historique-de-FC-Ingolstadt-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/32f8bc7d.png"""
2326,FC Nöttingen,https://fbref.com/fr/equipes/f520dfc3/historique/Stats-et-historique-de-FC-Nottingen,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/f520dfc3.png"""
2327,FC Oberneuland,https://fbref.com/fr/equipes/8e55bf2c/historique/Stats-et-historique-de-FC-Oberneuland,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8e55bf2c.png"""
2328,FC Pfeil Broistedt,https://fbref.com/fr/equipes/69314085/historique/Stats-et-historique-de-FC-Pfeil-Broistedt,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/69314085.png"""
2329,FC Phoenix Leipzig,https://fbref.com/fr/equipes/5d44002b/historique/Stats-et-historique-de-Phoenix-Leipzig,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/5d44002b.png"""
2330,FC Rot-Weiß Erfurt,https://fbref.com/fr/equipes/93c4ce7b/historique/Stats-et-historique-de-Rot-Weiss-Erfurt,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/93c4ce7b.png"""
2331,FC Rot-Weiß Erfurt U19,https://fbref.com/fr/equipes/3b10a9c7/historique/Stats-et-historique-de-FC-Rot-Weiss-Erfurt-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/3b10a9c7.png"""
2332,FC Schalke 04,https://fbref.com/fr/equipes/c539e393/historique/Stats-et-historique-de-Schalke-04,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/c539e393.png"""
2333,FC Schalke 04 U17,https://fbref.com/fr/equipes/04bf3c00/historique/Stats-et-historique-de-FC-Schalke-04-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/04bf3c00.png"""
2334,FC Schalke 04 U19,https://fbref.com/fr/equipes/01ef4cf1/historique/Stats-et-historique-de-FC-Schalke-04-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/01ef4cf1.png"""
2335,FC St. Pauli,https://fbref.com/fr/equipes/54864664/historique/Stats-et-historique-de-St-Pauli,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/54864664.png"""
2336,FC St. Pauli 1910 U17,https://fbref.com/fr/equipes/d9dd39c9/historique/Stats-et-historique-de-FC-St-Pauli-1910-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d9dd39c9.png"""
2337,FC St. Pauli 1910 U19,https://fbref.com/fr/equipes/22c72f0b/historique/Stats-et-historique-de-FC-St-Pauli-1910-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/22c72f0b.png"""
2338,FC Viktoria 1889 Berlin,https://fbref.com/fr/equipes/05deef93/historique/Stats-et-historique-de-FC-Viktoria-1889-Berlin,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/05deef93.png"""
2339,FC Viktoria 1889 Berlin,https://fbref.com/fr/equipes/9b243fd2/historique/Stats-et-historique-de-FC-Viktoria-1889-Berlin-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9b243fd2.png"""
2340,FC Viktoria 1889 Berlin U17,https://fbref.com/fr/equipes/0d88491f/historique/Stats-et-historique-de-Viktoria-Berlin-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/0d88491f.png"""
2341,FC Viktoria 1889 Berlin U19,https://fbref.com/fr/equipes/15c4c0d2/historique/Stats-et-historique-de-Viktoria-Berlin-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/15c4c0d2.png"""
2342,FC Viktoria Köln,https://fbref.com/fr/equipes/827a03db/historique/Stats-et-historique-de-FC-Viktoria-Koln,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/827a03db.png"""
2343,FC Viktoria Köln 1904 U17,https://fbref.com/fr/equipes/b864db53/historique/Stats-et-historique-de-FC-Viktoria-Koln-1904-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b864db53.png"""
2344,FC Viktoria Köln 1904 U19,https://fbref.com/fr/equipes/299dbac7/historique/Stats-et-historique-de-FC-Viktoria-Koln-1904-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/299dbac7.png"""
2345,FC Würzburger Kickers,https://fbref.com/fr/equipes/7a5a4dc7/historique/Stats-et-historique-de-Wurzburger-Kickers-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7a5a4dc7.png"""
2346,FF USV Jena,https://fbref.com/fr/equipes/765472c9/historique/Stats-et-historique-de-USV-Jena,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/765472c9.png"""
2347,FK Pirmasens,https://fbref.com/fr/equipes/87ebdc12/historique/Stats-et-historique-de-FK-Pirmasens,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/87ebdc12.png"""
2348,Fortuna Düsseldorf,https://fbref.com/fr/equipes/b1278397/historique/Stats-et-historique-de-Dusseldorf,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b1278397.png"""
2349,FSV Babelsberg 74,https://fbref.com/fr/equipes/4632a4d2/historique/Stats-et-historique-de-FSV-Babelsberg-74,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4632a4d2.png"""
2350,FSV Frankfurt,https://fbref.com/fr/equipes/63330a03/historique/Stats-et-historique-de-FSV-Frankfurt,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/63330a03.png"""
2351,FSV Frankfurt U17,https://fbref.com/fr/equipes/1bb24232/historique/Stats-et-historique-de-Frankfurt-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/1bb24232.png"""
2352,FSV Frankfurt U19,https://fbref.com/fr/equipes/ded6a438/historique/Stats-et-historique-de-FSV-Frankfurt-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/ded6a438.png"""
2353,FSV Gütersloh 2009,https://fbref.com/fr/equipes/aafa94d7/historique/Stats-et-historique-de-FSV-Gutersloh-2009,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/aafa94d7.png"""
2354,FSV Hessen Wetzlar,https://fbref.com/fr/equipes/37c5bcba/historique/Stats-et-historique-de-FSV-Hessen-Wetzlar,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/37c5bcba.png"""
2355,FSV Optik Rathenow,https://fbref.com/fr/equipes/b61af4c7/historique/Stats-et-historique-de-FSV-Optik-Rathenow,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b61af4c7.png"""
2356,FSV Salmrohr,https://fbref.com/fr/equipes/0005114f/historique/Stats-et-historique-de-FSV-Salmrohr,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/0005114f.png"""
2357,FSV Union Fürstenwalde,https://fbref.com/fr/equipes/7d268aa1/historique/Stats-et-historique-de-Union-Furstenwalde,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/7d268aa1.png"""
2358,FSV Wacker 90 Nordhausen,https://fbref.com/fr/equipes/4c65082c/historique/Stats-et-historique-de-FSV-Wacker-90-Nordhausen,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4c65082c.png"""
2359,FSV Zwickau,https://fbref.com/fr/equipes/e0279c6f/historique/Stats-et-historique-de-Zwickau,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e0279c6f.png"""
2360,FT Braunschweig,https://fbref.com/fr/equipes/e3ac2a08/historique/Stats-et-historique-de-FT-Braunschweig,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e3ac2a08.png"""
2361,FV Engers 07,https://fbref.com/fr/equipes/2386405d/historique/Stats-et-historique-de-FV-Engers-07,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2386405d.png"""
2362,FV Illertissen,https://fbref.com/fr/equipes/d2bbc6d8/historique/Stats-et-historique-de-FV-Illertissen,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d2bbc6d8.png"""
2363,FV Ravensburg,https://fbref.com/fr/equipes/cea3fb28/historique/Stats-et-historique-de-FV-Ravensburg,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/cea3fb28.png"""
2364,Greifswalder SV 04,https://fbref.com/fr/equipes/c12cc630/historique/Stats-et-historique-de-Greifswalder-SV-04,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/c12cc630.png"""
2365,Hallescher FC,https://fbref.com/fr/equipes/d69d0df7/historique/Stats-et-historique-de-Hallescher,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d69d0df7.png"""
2366,Hallescher FC U17,https://fbref.com/fr/equipes/3693fee3/historique/Stats-et-historique-de-Hallescher-FC-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/3693fee3.png"""
2367,Hallescher FC U19,https://fbref.com/fr/equipes/8a7552cd/historique/Stats-et-historique-de-Hallescher-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/8a7552cd.png"""
2368,Hamburger SV,https://fbref.com/fr/equipes/26790c6a/historique/Stats-et-historique-de-Hamburger-SV,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/26790c6a.png"""
2369,Hamburger SV,https://fbref.com/fr/equipes/623bb13e/historique/Stats-et-historique-de-Hamburger-SV-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/623bb13e.png"""
2370,Hamburger SV U17,https://fbref.com/fr/equipes/d84fbee9/historique/Stats-et-historique-de-Hamburger-SV-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d84fbee9.png"""
2371,Hamburger SV U19,https://fbref.com/fr/equipes/e5460de3/historique/Stats-et-historique-de-Hamburger-SV-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e5460de3.png"""
2372,Hannover 96,https://fbref.com/fr/equipes/03ddc91c/historique/Stats-et-historique-de-Hannover-96-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/03ddc91c.png"""
2373,Hannover 96,https://fbref.com/fr/equipes/60b5e41f/historique/Stats-et-historique-de-Hannover-96,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/60b5e41f.png"""
2374,Hannover 96 U17,https://fbref.com/fr/equipes/651b3d20/historique/Stats-et-historique-de-Hannover-96-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/651b3d20.png"""
2375,Hannover 96 U19,https://fbref.com/fr/equipes/0b55fe1b/historique/Stats-et-historique-de-Hannover-96-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/0b55fe1b.png"""
2376,Hegauer FV,https://fbref.com/fr/equipes/95f1aac7/historique/Stats-et-historique-de-Hegauer-FV,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/95f1aac7.png"""
2377,Hertha BSC,https://fbref.com/fr/equipes/2818f8bc/historique/Stats-et-historique-de-Hertha-BSC,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2818f8bc.png"""
2378,Hertha BSC U17,https://fbref.com/fr/equipes/81d83299/historique/Stats-et-historique-de-Hertha-BSC-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/81d83299.png"""
2379,Hertha BSC U19,https://fbref.com/fr/equipes/b7f03da0/historique/Stats-et-historique-de-Hertha-BSC-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/b7f03da0.png"""
2380,Holstein Kiel,https://fbref.com/fr/equipes/2ac661d9/historique/Stats-et-historique-de-Holstein-Kiel,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2ac661d9.png"""
2381,Holstein Kiel,https://fbref.com/fr/equipes/dcef9a01/historique/Stats-et-historique-de-Holstein-Kiel-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/dcef9a01.png"""
2382,Holstein Kiel U17,https://fbref.com/fr/equipes/70f446ce/historique/Stats-et-historique-de-Holstein-Kiel-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/70f446ce.png"""
2383,Holstein Kiel U19,https://fbref.com/fr/equipes/90537983/historique/Stats-et-historique-de-Holstein-Kiel-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/90537983.png"""
2384,Hombrucher SV 09/72 U17,https://fbref.com/fr/equipes/df07b3e5/historique/Stats-et-historique-de-Hombrucher-SV-0972-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/df07b3e5.png"""
2385,HSG Warnemünde,https://fbref.com/fr/equipes/9fef2a00/historique/Stats-et-historique-de-Warnemunde,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9fef2a00.png"""
2386,HSV Barmbek-Uhlenhorst,https://fbref.com/fr/equipes/76073277/historique/Stats-et-historique-de-HSV-Barmbek-Uhlenhorst,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/76073277.png"""
2387,HSV Langenfeld,https://fbref.com/fr/equipes/ea3d42b8/historique/Stats-et-historique-de-HSV-Langenfeld,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/ea3d42b8.png"""
2388,Karlsruher SC,https://fbref.com/fr/equipes/29954f00/historique/Stats-et-historique-de-Karlsruher-SC,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/29954f00.png"""
2389,Karlsruher SC,https://fbref.com/fr/equipes/33ba9d7b/historique/Stats-et-historique-de-Karlsruher,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/33ba9d7b.png"""
2390,Karlsruher SC U17,https://fbref.com/fr/equipes/2640d362/historique/Stats-et-historique-de-Karlsruher-SC-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/2640d362.png"""
2391,Karlsruher SC U19,https://fbref.com/fr/equipes/c880e925/historique/Stats-et-historique-de-Karlsruher-SC-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/c880e925.png"""
2392,KFC Uerdingen 05,https://fbref.com/fr/equipes/08610664/historique/Stats-et-historique-de-Uerdingen,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/08610664.png"""
2393,Kickers Offenbach,https://fbref.com/fr/equipes/cda2e192/historique/Stats-et-historique-de-Kickers-Offenbach,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/cda2e192.png"""
2394,KSV Baunatal,https://fbref.com/fr/equipes/627f4ffc/historique/Stats-et-historique-de-KSV-Baunatal,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/627f4ffc.png"""
2395,KSV Hessen Kassel,https://fbref.com/fr/equipes/557fd964/historique/Stats-et-historique-de-KSV-Hessen-Kassel,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/557fd964.png"""
2396,KSV Hessen Kassel U19,https://fbref.com/fr/equipes/45796d73/historique/Stats-et-historique-de-KSV-Hessen-Kassel-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/45796d73.png"""
2397,Leher TS,https://fbref.com/fr/equipes/e28a40ad/historique/Stats-et-historique-de-Leher-TS,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e28a40ad.png"""
2398,Lüneburger SK Hansa,https://fbref.com/fr/equipes/9a9e0c9d/historique/Stats-et-historique-de-Luneburger-SK-Hansa,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9a9e0c9d.png"""
2399,Magdeburger FFC,https://fbref.com/fr/equipes/d3bb6f17/historique/Stats-et-historique-de-Magdeburger-FFC,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d3bb6f17.png"""
2400,MSV Duisburg,https://fbref.com/fr/equipes/0580d9a9/historique/Stats-et-historique-de-MSV-Duisburg-Women,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/0580d9a9.png"""
2401,MSV Duisburg,https://fbref.com/fr/equipes/bbfd364f/historique/Stats-et-historique-de-MSV-Duisburg,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/bbfd364f.png"""
2402,MSV Duisburg U17,https://fbref.com/fr/equipes/05ebd479/historique/Stats-et-historique-de-MSV-Duisburg-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/05ebd479.png"""
2403,MSV Duisburg U19,https://fbref.com/fr/equipes/6eda181d/historique/Stats-et-historique-de-MSV-Duisburg-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/6eda181d.png"""
2404,MTV Eintracht Celle,https://fbref.com/fr/equipes/437e6a6e/historique/Stats-et-historique-de-Eintracht-Celle,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/437e6a6e.png"""
2405,Niendorfer TSV U17,https://fbref.com/fr/equipes/d1f12614/historique/Stats-et-historique-de-Niendorfer-TSV-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/d1f12614.png"""
2406,Niendorfer TSV U19,https://fbref.com/fr/equipes/4bc14514/historique/Stats-et-historique-de-Niendorfer-TSV-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/4bc14514.png"""
2407,Offenbacher FC Kickers U17,https://fbref.com/fr/equipes/63b23f2d/historique/Stats-et-historique-de-Offenbacher-FC-Kickers-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/63b23f2d.png"""
2408,Offenbacher FC Kickers U19,https://fbref.com/fr/equipes/a63dd24b/historique/Stats-et-historique-de-Offenbacher-FC-Kickers-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a63dd24b.png"""
2409,RB Leipzig,https://fbref.com/fr/equipes/9224f982/historique/Stats-et-historique-de-RB-Leipzig,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/9224f982.png"""
2410,RB Leipzig,https://fbref.com/fr/equipes/acbb6a5b/historique/Stats-et-historique-de-RB-Leipzig,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/acbb6a5b.png"""
2411,RB Leipzig U17,https://fbref.com/fr/equipes/a4988f5e/historique/Stats-et-historique-de-RB-Leipzig-U17,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/a4988f5e.png"""
2412,RB Leipzig U19,https://fbref.com/fr/equipes/e850256c/historique/Stats-et-historique-de-RB-Leipzig-U19,"""https://d2p3bygnnzw9w3.cloudfront.net/req/202111041/tlogo/fb/e850256c.png"""
