,NomDesClubs,lienClubDetails,SexeDuClub,divisionDuClub,linkDivisionDetail,DebutSaisonSave,DerniereSaisonSave,NombreDeCompetitionJoue,nombreDePremierePlace
0,CD Lugo,https://fbref.com/fr/equipes/eb7e5ea0/historique/Stats-et-historique-de-Lugo,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,2012-2013,2021-2022,10,0
0,CD Málaga,https://fbref.com/fr/equipes/ffbf3fa8/historique/Stats-et-historique-de-CD-Malaga,H, -- no info -- ,pas de détails ,1988-1989,1990-1991,2,0
0,CD Marchamalo,https://fbref.com/fr/equipes/4fd72c34/historique/Stats-et-historique-de-CD-Marchamalo,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CD Marino,https://fbref.com/fr/equipes/03600d59/historique/Stats-et-historique-de-CD-Marino,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CD Mensajero,https://fbref.com/fr/equipes/1be1c087/historique/Stats-et-historique-de-CD-Mensajero,H, -- no info -- ,pas de détails ,2015-2016,2019-2020,0,0
0,CD Mirandés,https://fbref.com/fr/equipes/3640715c/historique/Stats-et-historique-de-Mirandes,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,2012-2013,2021-2022,8,0
0,CD Numancia,https://fbref.com/fr/equipes/76d8bafa/historique/Stats-et-historique-de-Numancia,H, -- no info -- ,pas de détails ,1999-2000,2020-2021,21,1
0,CD Olímpic de Xàtiva,https://fbref.com/fr/equipes/01881cc9/historique/Stats-et-historique-de-CD-Olimpic-de-Xativa,H, -- no info -- ,pas de détails ,2017-2018,2017-2018,0,0
0,CD Pedroñeras,https://fbref.com/fr/equipes/f747c15b/historique/Stats-et-historique-de-CD-Pedroneras,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,CD Peña Azagresa,https://fbref.com/fr/equipes/4c01cb9f/historique/Stats-et-historique-de-Pena-Azagresa,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,CD Pontellas,https://fbref.com/fr/equipes/6a989f9a/historique/Stats-et-historique-de-CD-Pontellas,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,CD Puertollano,https://fbref.com/fr/equipes/752485e5/historique/Stats-et-historique-de-CD-Puertollano,H, -- no info -- ,pas de détails ,2014-2015,2014-2015,0,0
0,CD Quintanar del Rey,https://fbref.com/fr/equipes/68a2dd86/historique/Stats-et-historique-de-Quintanar-del-Rey,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CD Ribadumia,https://fbref.com/fr/equipes/06f62bf5/historique/Stats-et-historique-de-CD-Ribadumia,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CD Rincón,https://fbref.com/fr/equipes/21ffe55a/historique/Stats-et-historique-de-CD-Rincon,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CD San Roque de Lepe,https://fbref.com/fr/equipes/3c778d73/historique/Stats-et-historique-de-CD-San-Roque-de-Lepe,H, -- no info -- ,pas de détails ,2014-2015,2014-2015,0,0
0,CD Tenerife,https://fbref.com/fr/equipes/27cc9c62/historique/Stats-et-historique-de-Tenerife,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,1988-1989,2021-2022,29,0
0,CD Teruel,https://fbref.com/fr/equipes/7b0d4bb8/historique/Stats-et-historique-de-CD-Teruel,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,CD Toledo,https://fbref.com/fr/equipes/fed2b3e7/historique/Stats-et-historique-de-CD-Toledo,H, -- no info -- ,pas de détails ,1993-1994,2017-2018,0,0
0,CD Tudelano,https://fbref.com/fr/equipes/59e199e5/historique/Stats-et-historique-de-CD-Tudelano,H, -- no info -- ,pas de détails ,2015-2016,2019-2020,0,0
0,CD Utrillas,https://fbref.com/fr/equipes/6e139c16/historique/Stats-et-historique-de-CD-Utrillas,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,CD Varea,https://fbref.com/fr/equipes/1680379e/historique/Stats-et-historique-de-CD-Varea,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,CD Villa de Fortuna,https://fbref.com/fr/equipes/e206f446/historique/Stats-et-historique-de-CD-Villa-de-Fortuna,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,CDA Navalcarnero,https://fbref.com/fr/equipes/b0786693/historique/Stats-et-historique-de-Navalcarnero,H, -- no info -- ,pas de détails ,2018-2019,2020-2021,0,0
0,CE Andratx,https://fbref.com/fr/equipes/4ab7ad9f/historique/Stats-et-historique-de-CE-Andratx,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,CE Cardassar,https://fbref.com/fr/equipes/58b4e6fb/historique/Stats-et-historique-de-CE-Cardassar,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CE L'Hospitalet,https://fbref.com/fr/equipes/08f4680b/historique/Stats-et-historique-de-CE-LHospitalet,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,CE Sabadell FC,https://fbref.com/fr/equipes/9ec5e2c9/historique/Stats-et-historique-de-Sabadell,H, -- no info -- ,pas de détails ,2011-2012,2020-2021,5,0
0,Celta de Vigo,https://fbref.com/fr/equipes/f25da7fb/historique/Stats-et-historique-de-Celta-Vigo,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1988-1989,2021-2022,32,0
0,CF Badalona,https://fbref.com/fr/equipes/bd8a11ee/historique/Stats-et-historique-de-CF-Badalona,H, -- no info -- ,pas de détails ,2017-2018,2019-2020,0,0
0,CF Extremadura,https://fbref.com/fr/equipes/be3375e1/historique/Stats-et-historique-de-Extremadura,H, -- no info -- ,pas de détails ,1995-1996,2020-2021,5,0
0,CF Fuenlabrada,https://fbref.com/fr/equipes/44b79033/historique/Stats-et-historique-de-CF-Fuenlabrada,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,2014-2015,2021-2022,3,0
0,CF Illueca,https://fbref.com/fr/equipes/6f2c1e00/historique/Stats-et-historique-de-CF-Illueca,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,CF Independiente Alicante,https://fbref.com/fr/equipes/5e0abff4/historique/Stats-et-historique-de-CF-Independiente-Alicante,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,CF Intercity,https://fbref.com/fr/equipes/a30c0db6/historique/Stats-et-historique-de-CF-Intercity,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,CF Jaraíz,https://fbref.com/fr/equipes/513a1069/historique/Stats-et-historique-de-CF-Jaraiz,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,CF La Nucía,https://fbref.com/fr/equipes/2073e8e0/historique/Stats-et-historique-de-CF-La-Nucia,H, -- no info -- ,pas de détails ,2019-2020,2020-2021,0,0
0,CF Lorca Deportiva,https://fbref.com/fr/equipes/fde61258/historique/Stats-et-historique-de-Lorca-Deportiva,H, -- no info -- ,pas de détails ,2016-2017,2020-2021,0,0
0,CF Montañesa,https://fbref.com/fr/equipes/277bf1e1/historique/Stats-et-historique-de-CF-Montanesa,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CF Rayo Majadahonda,https://fbref.com/fr/equipes/fef8ad9e/historique/Stats-et-historique-de-Rayo-Majadahonda,H, -- no info -- ,pas de détails ,2015-2016,2020-2021,1,0
0,CF Reus Deportiu,https://fbref.com/fr/equipes/0132fa5f/historique/Stats-et-historique-de-Reus,H, -- no info -- ,pas de détails ,2015-2016,2018-2019,3,0
0,CF Rusadir,https://fbref.com/fr/equipes/5a439546/historique/Stats-et-historique-de-CF-Rusadir,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CF San Agustín de Guadalix,https://fbref.com/fr/equipes/a19eaf45/historique/Stats-et-historique-de-CF-San-Agustin-de-Guadalix,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,CF Talavera de la Reina,https://fbref.com/fr/equipes/83dfe3dc/historique/Stats-et-historique-de-CF-Talavera-de-la-Reina,H, -- no info -- ,pas de détails ,2015-2016,2018-2019,0,0
0,CF Trival Valderas,https://fbref.com/fr/equipes/35b19998/historique/Stats-et-historique-de-CF-Trival-Valderas,H, -- no info -- ,pas de détails ,2014-2015,2014-2015,0,0
0,CF Villanovense,https://fbref.com/fr/equipes/6858a1d3/historique/Stats-et-historique-de-CF-Villanovense,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,Ciudad de Murcia,https://fbref.com/fr/equipes/c9d6103e/historique/Stats-et-historique-de-Ciudad-Murcia,H, -- no info -- ,pas de détails ,2003-2004,2006-2007,4,0
0,Club Deportivo Anaitasuna,https://fbref.com/fr/equipes/eb1e017f/historique/Stats-et-historique-de-CD-Anaitasuna,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,Club Deportivo Barquereño,https://fbref.com/fr/equipes/321c13cb/historique/Stats-et-historique-de-Club-Deportivo-Barquereno,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,Club Deportivo Buñol,https://fbref.com/fr/equipes/485e8c89/historique/Stats-et-historique-de-CD-Bunol,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,Club Deportivo Hernani,https://fbref.com/fr/equipes/4a563782/historique/Stats-et-historique-de-Club-Deportivo-Hernani,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,Club Portugalete,https://fbref.com/fr/equipes/453cae04/historique/Stats-et-historique-de-Club-Portugalete,H, -- no info -- ,pas de détails ,2015-2016,2020-2021,0,0
0,Comillas CF,https://fbref.com/fr/equipes/fed22a73/historique/Stats-et-historique-de-Comillas-CF,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,Condal Club,https://fbref.com/fr/equipes/d92bf720/historique/Stats-et-historique-de-Condal-Club,H, -- no info -- ,pas de détails ,2015-2016,2015-2016,0,0
0,Córdoba CF,https://fbref.com/fr/equipes/6009ff35/historique/Stats-et-historique-de-Cordoba,H, -- no info -- ,pas de détails ,2001-2002,2020-2021,16,0
0,Coruxo FC,https://fbref.com/fr/equipes/dd03f618/historique/Stats-et-historique-de-Coruxo-FC,H, -- no info -- ,pas de détails ,2019-2020,2020-2021,0,0
0,CP Cacereño,https://fbref.com/fr/equipes/7202b84f/historique/Stats-et-historique-de-CP-Cacereno,H, -- no info -- ,pas de détails ,2017-2018,2019-2020,0,0
0,CP Chinato,https://fbref.com/fr/equipes/2e475b89/historique/Stats-et-historique-de-CP-Chinato,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,CP Mérida,https://fbref.com/fr/equipes/819b92aa/historique/Stats-et-historique-de-CP-Merida,H, -- no info -- ,pas de détails ,1995-1996,1997-1998,2,0
0,Cultural y Deportiva Leonesa,https://fbref.com/fr/equipes/38bf50d2/historique/Stats-et-historique-de-Cultural-Leonesa,H, -- no info -- ,pas de détails ,2015-2016,2020-2021,1,0
0,Deportivo Alavés,https://fbref.com/fr/equipes/8d6fd021/historique/Stats-et-historique-de-Alaves,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1998-1999,2021-2022,20,1
0,Deportivo de La Coruña,https://fbref.com/fr/equipes/2a60ed82/historique/Stats-et-historique-de-Deportivo-La-Coruna,H, -- no info -- ,pas de détails ,1989-1990,2020-2021,29,2
0,El Palmar CF,https://fbref.com/fr/equipes/1b3ca39e/historique/Stats-et-historique-de-El-Palmar-CF,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,Elche CF,https://fbref.com/fr/equipes/6c8b07df/historique/Stats-et-historique-de-Elche,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1988-1989,2021-2022,21,1
0,FC Andorra,https://fbref.com/fr/equipes/73178cb3/historique/Stats-et-historique-de-FC-Andorra,H, -- no info -- ,pas de détails ,2019-2020,2020-2021,0,0
0,FC Ascó,https://fbref.com/fr/equipes/7e71abdc/historique/Stats-et-historique-de-FC-Asco,H, -- no info -- ,pas de détails ,2015-2016,2015-2016,0,0
0,FC Barcelona,https://fbref.com/fr/equipes/206d90db/historique/Stats-et-historique-de-Barcelona,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1988-1989,2021-2022,34,16
0,FC Barcelona B,https://fbref.com/fr/equipes/ea1d7427/historique/Stats-et-historique-de-Barcelona-B,H, -- no info -- ,pas de détails ,2010-2011,2017-2018,6,0
0,FC Barcelona Femení,https://fbref.com/fr/equipes/15f49df1/historique/Stats-et-historique-de-Barcelona-Women,F, -- no info -- ,pas de détails ,2014-2015,2021-2022,0,0
0,FC Cartagena,https://fbref.com/fr/equipes/bbd9ac49/historique/Stats-et-historique-de-Cartagena,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,2009-2010,2021-2022,5,0
0,FC Jumilla,https://fbref.com/fr/equipes/e226e18c/historique/Stats-et-historique-de-FC-Jumilla,H, -- no info -- ,pas de détails ,2015-2016,2015-2016,0,0
0,Gernika Club,https://fbref.com/fr/equipes/5a0826e8/historique/Stats-et-historique-de-Gernika-Club,H, -- no info -- ,pas de détails ,2018-2019,2018-2019,0,0
0,Getafe CF,https://fbref.com/fr/equipes/7848bd64/historique/Stats-et-historique-de-Getafe,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,2002-2003,2021-2022,20,0
0,Gimnàstic de Tarragona,https://fbref.com/fr/equipes/d5de8ff3/historique/Stats-et-historique-de-Gimnastic,H, -- no info -- ,pas de détails ,2001-2002,2019-2020,13,0
0,Gimnástica de Torrelavega,https://fbref.com/fr/equipes/44d5a66c/historique/Stats-et-historique-de-Gimnastica-Torrelavega,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,Gimnástica Segoviana CF,https://fbref.com/fr/equipes/801b52b3/historique/Stats-et-historique-de-Gimnastica-Segoviana,H, -- no info -- ,pas de détails ,2017-2018,2020-2021,0,0
0,Girona FC,https://fbref.com/fr/equipes/9024a00a/historique/Stats-et-historique-de-Girona,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,2008-2009,2021-2022,14,0
0,Granada 74 CF,https://fbref.com/fr/equipes/486d523c/historique/Stats-et-historique-de-Granada-74,H, -- no info -- ,pas de détails ,2007-2008,2007-2008,1,0
0,Granada CF,https://fbref.com/fr/equipes/a0435291/historique/Stats-et-historique-de-Granada,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,2010-2011,2021-2022,12,0
0,Haro Deportivo,https://fbref.com/fr/equipes/7f0874b6/historique/Stats-et-historique-de-Haro-Deportivo,H, -- no info -- ,pas de détails ,2019-2020,2020-2021,0,0
0,Hércules CF,https://fbref.com/fr/equipes/4222a514/historique/Stats-et-historique-de-Hercules,H, -- no info -- ,pas de détails ,1996-1997,2019-2020,10,0
0,Huracán Valencia CF,https://fbref.com/fr/equipes/91f580c4/historique/Stats-et-historique-de-Huracan-Valencia-CF,H, -- no info -- ,pas de détails ,2015-2016,2015-2016,0,0
0,Internacional de Madrid CF,https://fbref.com/fr/equipes/12ca5aec/historique/Stats-et-historique-de-Inter-de-Madrid,H, -- no info -- ,pas de détails ,2018-2019,2020-2021,0,0
0,Las Rozas CF,https://fbref.com/fr/equipes/3b147c89/historique/Stats-et-historique-de-Las-Rozas-CF,H, -- no info -- ,pas de détails ,2019-2020,2020-2021,0,0
0,Levante UD,https://fbref.com/fr/equipes/0f4738a8/historique/Stats-et-historique-de-Levante-UD,F, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,
0,Levante UD,https://fbref.com/fr/equipes/9800b6a1/historique/Stats-et-historique-de-Levante,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,2001-2002,2021-2022,21,2
0,Linares Deportivo,https://fbref.com/fr/equipes/0b1d333e/historique/Stats-et-historique-de-Linares,H, -- no info -- ,pas de détails ,2015-2016,2020-2021,0,0
0,Lleida Esportiu,https://fbref.com/fr/equipes/5e8c6a2f/historique/Stats-et-historique-de-Lleida-Esportiu,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,Lorca Deportiva CF,https://fbref.com/fr/equipes/b7d7d4cd/historique/Stats-et-historique-de-Lorca-Deportiva,H, -- no info -- ,pas de détails ,2005-2006,2006-2007,2,0
0,Lorca FC,https://fbref.com/fr/equipes/13918110/historique/Stats-et-historique-de-Lorca-FC,H, -- no info -- ,pas de détails ,2014-2015,2018-2019,1,0
0,Málaga CF,https://fbref.com/fr/equipes/1c896955/historique/Stats-et-historique-de-Malaga,H,Segunda División,https://fbref.com/fr/comps/17/Statistiques-Segunda-Division,1999-2000,2021-2022,23,0
0,Marbella FC,https://fbref.com/fr/equipes/c7ea3cd1/historique/Stats-et-historique-de-Marbella-FC,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,Marino de Luanco,https://fbref.com/fr/equipes/66281650/historique/Stats-et-historique-de-Marino-Luanco,H, -- no info -- ,pas de détails ,2014-2015,2019-2020,0,0
0,Melilla CD,https://fbref.com/fr/equipes/2c490303/historique/Stats-et-historique-de-Melilla-CD,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,Mérida AD,https://fbref.com/fr/equipes/74cd35b5/historique/Stats-et-historique-de-Merida-AD,H, -- no info -- ,pas de détails ,2015-2016,2019-2020,0,0
0,Miengo FC,https://fbref.com/fr/equipes/0b765b35/historique/Stats-et-historique-de-Miengo-FC,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,Móstoles CF,https://fbref.com/fr/equipes/1c592d25/historique/Stats-et-historique-de-Mostoles-CF,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,Nalón CF,https://fbref.com/fr/equipes/d6232094/historique/Stats-et-historique-de-Nalon-CF,H, -- no info -- ,pas de détails ,2021-2022,2021-2022,0,0
0,Ontinyent CF,https://fbref.com/fr/equipes/1f06f23d/historique/Stats-et-historique-de-Ontinyent-CF,H, -- no info -- ,pas de détails ,2018-2019,2018-2019,0,0
0,Orihuela CF,https://fbref.com/fr/equipes/8740efb9/historique/Stats-et-historique-de-Orihuela-CF,H, -- no info -- ,pas de détails ,2019-2020,2019-2020,0,0
0,Ourense CF,https://fbref.com/fr/equipes/bec758d0/historique/Stats-et-historique-de-Ourense-CF,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,PD Santa Eularia,https://fbref.com/fr/equipes/6ddc35fb/historique/Stats-et-historique-de-PD-Santa-Eularia,H, -- no info -- ,pas de détails ,2014-2015,2014-2015,0,0
0,Peña Sport FC,https://fbref.com/fr/equipes/53054362/historique/Stats-et-historique-de-Pena-Sport-FC,H, -- no info -- ,pas de détails ,2015-2016,2019-2020,0,0
0,Polideportivo Ejido,https://fbref.com/fr/equipes/a1c762b2/historique/Stats-et-historique-de-Poli-Ejido,H, -- no info -- ,pas de détails ,2001-2002,2007-2008,7,0
0,Pontevedra CF,https://fbref.com/fr/equipes/5f79c4a9/historique/Stats-et-historique-de-Pontevedra,H, -- no info -- ,pas de détails ,2004-2005,2020-2021,1,0
0,Racing de Ferrol,https://fbref.com/fr/equipes/962428a8/historique/Stats-et-historique-de-Racing-Ferrol,H, -- no info -- ,pas de détails ,2001-2002,2019-2020,5,0
0,Racing de Santander,https://fbref.com/fr/equipes/dee3bbc8/historique/Stats-et-historique-de-Racing-Santander,H, -- no info -- ,pas de détails ,1992-1993,2020-2021,22,0
0,Racing Murcia FC,https://fbref.com/fr/equipes/43fd5672/historique/Stats-et-historique-de-Racing-Murcia,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,Racing Rioja CF,https://fbref.com/fr/equipes/e995859d/historique/Stats-et-historique-de-Racing-Rioja-CF,H, -- no info -- ,pas de détails ,2020-2021,2020-2021,0,0
0,Rápido de Bouzas,https://fbref.com/fr/equipes/a3223574/historique/Stats-et-historique-de-Rapido-de-Bouzas,H, -- no info -- ,pas de détails ,2017-2018,2018-2019,0,0
0,Rayo Vallecano,https://fbref.com/fr/equipes/98e8af82/historique/Stats-et-historique-de-Rayo-Vallecano,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1989-1990,2021-2022,24,1
0,RCD Espanyol,https://fbref.com/fr/equipes/a8661628/historique/Stats-et-historique-de-Espanyol,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1988-1989,2021-2022,32,1
0,RCD Mallorca,https://fbref.com/fr/equipes/2aa12281/historique/Stats-et-historique-de-Mallorca,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1988-1989,2021-2022,27,0
0,Real Avilés,https://fbref.com/fr/equipes/066c99c3/historique/Stats-et-historique-de-Real-Aviles,H, -- no info -- ,pas de détails ,2014-2015,2017-2018,0,0
0,Real Balompédica Linense,https://fbref.com/fr/equipes/1dc019dc/historique/Stats-et-historique-de-Linense,H, -- no info -- ,pas de détails ,2014-2015,2020-2021,0,0
0,Real Betis,https://fbref.com/fr/equipes/fc536746/historique/Stats-et-historique-de-Real-Betis,H,La Liga,https://fbref.com/fr/comps/12/Statistiques-La-Liga,1988-1989,2021-2022,29,2
