Date,Country,Official,Player,Min,Gls,PK,CrdY,CrdR,OG
2017-11-10,Algeria,Inconnu,Liassine Cadamuro,90.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Farouk Chafai,90.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Faouzi Chaouchi,90.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Zinedine Ferhat,90.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Riyad Mahrez,63.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,   Sofiane Hanni,27.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Aissa Mandi,90.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Carl Medjani,90.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Chemseddine Nessakh,29.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,   Ayoub Abdellaoui,61.0,0.0,0.0,0.0,0.0,0.0
2017-11-10,Algeria,Inconnu,Islam Slimani,90.0,0.0,0.0,1.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Islam Slimani,84.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,   Hillel Soudani,6.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Yacine Brahimi,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Riyad Mahrez,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Nabil Bentaleb,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Salim Boukhanchouche,56.0,0.0,0.0,1.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,   Mohamed Benkhemassa,34.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Carl Medjani,70.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,   Baghdad Bounedjah,20.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Mokhtar Benmoussa,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Aissa Mandi,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Ramy Bensebaini,90.0,0.0,0.0,1.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Zinedine Ferhat,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-07,Algeria,Craig Pawson,Abdelkader Salhi,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Essaid Belkalem,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Nabil Bentaleb,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Yacine Brahimi,70.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,   Hassan Yebda,20.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Abdelmoumene Djabou,76.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,   Nabil Ghilas,14.0,0.0,0.0,1.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Sofiane Feghouli,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Rafik Halliche,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Rais M'Bolhi,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Aissa Mandi,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Carl Medjani,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Djamel Mesbah,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Islam Slimani,89.0,1.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,   Hillel Soudani,1.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Essaid Belkalem,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Nabil Bentaleb,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Yacine Brahimi,70.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,   Hassan Yebda,20.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Abdelmoumene Djabou,76.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,   Nabil Ghilas,14.0,0.0,0.0,1.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Sofiane Feghouli,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Rafik Halliche,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Rais M'Bolhi,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Aissa Mandi,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Carl Medjani,90.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Djamel Mesbah,90.0,0.0,0.0,1.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,Islam Slimani,89.0,1.0,0.0,0.0,0.0,0.0
2014-06-26,Algeria,Cuneyt Cakr,   Hillel Soudani,1.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Lamine Abid,90.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Abdennour Belkheir,52.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,   Hocine El Orfi,38.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Sid Ali Lakroum,58.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,   Habib Bouguelmouna,32.0,0.0,0.0,1.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Ismael Bennacer,76.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,   Abdelkrim Zouari,14.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Hichem Cherif El Ouazani,71.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,   Abderrahmane Bourdim,19.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Salim Boukhanchouche,45.0,0.0,0.0,1.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,   Mohamed Benkhemassa,45.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Mokhtar Benmoussa,90.0,0.0,0.0,1.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Farouk Chafai,90.0,0.0,0.0,1.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Mohamed Naamani,90.0,0.0,0.0,1.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Ayoub Azzi,63.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,   Islam Arous,27.0,0.0,0.0,0.0,0.0,0.0
2018-05-09,Algeria,Juan Martinez,Toufik Moussaoui,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Nadir Belhadj,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Madjid Bougherra,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Faouzi Chaouchi,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Rafik Djebbour,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Rafik Halliche,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Foued Kadir,81.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,   Adlene Guedioura,9.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Mehdi Lacen,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Karim Matmour,80.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,   Rafik Saifi,10.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Antar Yahia,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Hassan Yebda,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Karim Ziani,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Nadir Belhadj,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Madjid Bougherra,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Faouzi Chaouchi,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Rafik Djebbour,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Rafik Halliche,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Foued Kadir,81.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,   Adlene Guedioura,9.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Mehdi Lacen,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Karim Matmour,80.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,   Rafik Saifi,10.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Antar Yahia,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Hassan Yebda,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-13,Algeria,Inconnu,Karim Ziani,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Islam Slimani,70.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,   Rafik Djebbour,20.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Hillel Soudani,84.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,   Foued Kadir,6.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Abdelmoumene Djabou,60.0,0.0,0.0,1.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,   Zinedine Ferhat,30.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Saphir Taider,75.0,1.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,   Hassan Yebda,15.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Mehdi Mostefa,54.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,   Mehdi Lacen,36.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Nabil Bentaleb,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Faouzi Ghoulam,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Liassine Cadamuro,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Madjid Bougherra,50.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,   Rafik Halliche,40.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Aissa Mandi,90.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,Algeria,Alioum Alioum,Mohamed Lamine Zemmamouche,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Nadir Belhadj,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Madjid Bougherra,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Rafik Djebbour,64.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,   Abdelkader Ghezzal,26.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Rafik Halliche,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Foued Kadir,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Mehdi Lacen,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Rais M'Bolhi,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Karim Matmour,84.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,   Rafik Saifi,6.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Antar Yahia,89.0,0.0,0.0,2.0,1.0,0.0
2010-06-23,Algeria,Inconnu,Hassan Yebda,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Karim Ziani,68.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,   Adlene Guedioura,22.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Nadir Belhadj,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Madjid Bougherra,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Rafik Djebbour,64.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,   Abdelkader Ghezzal,26.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Rafik Halliche,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Foued Kadir,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Mehdi Lacen,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Rais M'Bolhi,90.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Karim Matmour,84.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,   Rafik Saifi,6.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Antar Yahia,89.0,0.0,0.0,2.0,1.0,0.0
2010-06-23,Algeria,Inconnu,Hassan Yebda,90.0,0.0,0.0,1.0,0.0,0.0
2010-06-23,Algeria,Inconnu,Karim Ziani,68.0,0.0,0.0,0.0,0.0,0.0
2010-06-23,Algeria,Inconnu,   Adlene Guedioura,22.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Rubin Okotie,52.0,0.0,0.0,1.0,0.0,0.0
2014-11-18,Austria,William Collum,   Marcel Sabitzer,38.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Marko Arnautovic,76.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,   Andreas Ulmer,14.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Zlatko Junuzovic,70.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,   Andreas Weimann,20.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Martin Harnik,87.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,   Sebastian Prodl,3.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Stefan Ilsanker,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Veli Kavlak,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Christian Fuchs,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Martin Hinteregger,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Aleksandar Dragovic,90.0,1.0,1.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Florian Klein,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,Robert Almer,45.0,0.0,0.0,0.0,0.0,0.0
2014-11-18,Austria,William Collum,   Ramazan Ozcan,45.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Marko Arnautovic,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Xaver Schlager,57.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,   Guido Burgstaller,33.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Alessandro Schopf,57.0,0.0,0.0,1.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,   Stefan Hierlander,33.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,David Alaba,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Florian Grillitsch,64.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,   Peter Zulj,26.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Julian Baumgartlinger,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Stefan Lainer,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Martin Hinteregger,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Sebastian Prodl,90.0,0.0,0.0,1.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Aleksandar Dragovic,69.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,   Kevin Danso,21.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,Austria,Viktor Kassai,Heinz Lindner,90.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Guido Burgstaller,90.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Louis Schaub,77.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,   Gernot Trauner,13.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Marcel Sabitzer,45.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,   Florian Kainz,45.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Andreas Ulmer,90.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Alessandro Schopf,70.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,   Stefan Hierlander,20.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Xaver Schlager,36.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,   Stefan Ilsanker,54.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Valentino Lazaro,90.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Martin Hinteregger,45.0,0.0,0.0,1.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,   Kevin Wimmer,45.0,0.0,0.0,1.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Aleksandar Dragovic,90.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Sebastian Prodl,70.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,   Marc Janko,20.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,Austria,Ola Nilsen,Richard Strebinger,90.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Robert Almer,90.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Marko Arnautovic,90.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Julian Baumgartlinger,84.0,0.0,0.0,1.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,   Marc Janko,6.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Christian Fuchs,90.0,0.0,0.0,1.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Gyorgy Garics,90.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Martin Harnik,54.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,   Guido Burgstaller,36.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Andreas Ivanschitz,74.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,   Jakob Jantscher,16.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Zlatko Junuzovic,90.0,1.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Veli Kavlak,90.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Emanuel Pogatetz,90.0,0.0,0.0,0.0,0.0,0.0
2012-09-11,Austria,Bjorn Kuipers,Sebastian Prodl,90.0,0.0,0.0,1.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,David Alaba,90.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Robert Almer,90.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Marko Arnautovic,66.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,   Guido Burgstaller,24.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Aleksandar Dragovic,90.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Christian Fuchs,90.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Gyorgy Garics,77.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,   Florian Klein,13.0,0.0,0.0,1.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Martin Harnik,90.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Andreas Ivanschitz,66.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,   Marcel Sabitzer,24.0,0.0,0.0,0.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Veli Kavlak,90.0,0.0,0.0,1.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Emanuel Pogatetz,90.0,0.0,0.0,1.0,0.0,0.0
2013-09-06,Austria,Milorad Mazic,Andreas Weimann,90.0,0.0,0.0,1.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Marko Arnautovic,83.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,   Guido Burgstaller,7.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,David Alaba,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Alessandro Schopf,75.0,1.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,   Moritz Bauer,15.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Florian Grillitsch,78.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,   Stefan Ilsanker,12.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Julian Baumgartlinger,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Peter Zulj,87.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,   Florian Kainz,3.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Martin Hinteregger,90.0,1.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Aleksandar Dragovic,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Sebastian Prodl,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Stefan Lainer,90.0,0.0,0.0,0.0,0.0,0.0
2018-06-02,Austria,Pavel Kralovec,Jorg Siebenhandl,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Marc Janko,58.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,   Rubin Okotie,32.0,1.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Zlatko Junuzovic,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Marko Arnautovic,89.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,   Marcel Sabitzer,1.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Stefan Ilsanker,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Christoph Leitgeb,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Martin Harnik,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Christian Fuchs,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Martin Hinteregger,90.0,0.0,0.0,1.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Aleksandar Dragovic,85.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,   Sebastian Prodl,5.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Florian Klein,90.0,0.0,0.0,0.0,0.0,0.0
2014-11-15,Austria,Martin Atkinson,Robert Almer,90.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,Marko Arnautovic,82.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,   Deni Alar,8.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,Alessandro Schopf,57.0,1.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,   David Alaba,33.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,Louis Schaub,45.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,   Guido Burgstaller,45.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,Florian Kainz,71.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,   Xaver Schlager,19.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,Peter Zulj,79.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,   Stefan Ilsanker,11.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,Julian Baumgartlinger,45.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,Austria,Bas Nijhuis,   Florian Grillitsch,45.0,0.0,0.0,0.0,0.0,0.0
